Bathrooms;Bedrooms;Erf_size;Floor_size;Garages;Listing_date;Listing_number;Pet_friendly;Price;Town;Type_of_property;Garden;Pool;Secure_parking;Parking;No_pets_allowed;Furnished;Flatlet;Fibre_internet;Furnished_optional;ADSL_internet;Satellite_internet;Fixed_wimax_internet;month;year
7.0;7.0;1126.0;550.0;;2019-10-02;107998234;;19995000.0;Camps Bay, Cape Town;House;;1.0;;4.0;1.0;;;;;;;;10;2019
1.0;1.0;;;;2020-04-16;108625254;;1495000.0;4 Conifer Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;4;2020
1.0;2.0;;;;2020-08-03;108942755;;379000.0;Lavender Hill, Cape Town;House;;;;;;;;;;;;;8;2020
3.0;3.0;371.0;220.0;;2020-03-20;108592601;;39000000.0;Clifton, Cape Town;House;1.0;;;;;;;;;;;;3;2020
1.0;2.0;90.0;;;2020-07-29;108926841;;1200000.0;Wetton, Cape Town;Apartment / Flat;;;;2.0;;;;;;;;;7;2020
2.0;2.0;;116.0;;2019-12-23;108281237;;3295000.0;204 Winston Place, Green Point, Cape Town;Apartment / Flat;;;;2.0;;;;;;;;;12;2019
1.0;2.0;;142.0;1.0;2018-07-05;106506830;;4795000.0;37 Barrack Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;7;2018
3.0;4.0;1170.0;;2.0;2020-06-12;106409167;1.0;8900000.0;Constantia, Cape Town;House;;1.0;;;;;;;;;;;6;2020
2.5;3.0;294.0;;2.0;2019-11-04;108128658;1.0;5950000.0;223b High Level Road, Sea Point, Cape Town;House;;1.0;2.0;;;;;;;;;;11;2019
1.0;2.0;439.0;126.0;;2020-03-19;108589130;1.0;6000000.0;Tokai, Cape Town;House;1.0;;;3.0;;;;;;;;;3;2020
2.0;3.0;;214.0;1.0;2019-01-24;107124792;;7995000.0;1 Isidore Cohen Place, Camps Bay, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;1;2019
1.0;2.0;;153.0;;2020-07-05;108834010;1.0;750000.0;Pinati, Cape Town;Townhouse;;;;1.0;;;;;;;;;7;2020
3.0;4.0;602.0;;2.0;2018-03-09;106118916;;16750000.0;15 Central Drive, Camps Bay, Cape Town;House;;1.0;;;;;;;;;;;3;2018
3.5;3.0;;484.0;2.0;2019-07-31;107769177;;17500000.0;Gardens, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;7;2019
2.0;2.0;;220.0;2.0;2018-08-14;106640055;;;152b Waterkant Street, De Waterkant, Cape Town;Townhouse;;1.0;;;;;;;;;;;8;2018
2.0;3.0;178.0;;;2020-02-05;108408839;;17500000.0;4 Second Beach Road, Clifton, Cape Town;House;;;;;;;;;;;;;2;2020
6.5;6.0;757.0;;2.0;2015-06-29;103012456;;27995000.0;26 First Crescent, Camps Bay, Cape Town;House;;1.0;;2.0;;;;;;;;;6;2015
1.0;1.0;;39.0;;2020-03-24;108599866;;1350000.0;Rondebosch Village, Cape Town;Apartment / Flat;1.0;;;1.0;;;;;;;;;3;2020
2.0;3.0;495.0;;1.0;2020-03-09;108544292;1.0;2085000.0;16 Atherstone Road, Plumstead, Cape Town;House;;1.0;;1.0;;;;;;;;;3;2020
4.0;5.0;595.0;;2.0;2020-05-25;108683543;;2195000.0;Thornton, Cape Town;House;1.0;;;3.0;;;;;;1.0;;;5;2020
9.0;10.0;4000.0;4029.0;10.0;2020-01-21;107049601;1.0;36000000.0;Constantia, Cape Town;House;1.0;1.0;;;;;1.0;;;;1.0;;1;2020
1.0;1.0;;59.0;;2020-03-17;108579191;;2999000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;;;;;;;;3;2020
2.0;2.0;;79.0;1.0;2018-11-02;106913025;;2760000.0;3a Howe Street, Observatory, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;11;2018
1.0;2.0;;77.0;;2020-03-19;108586710;;1850000.0;Claremont, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;3;2020
1.0;1.0;;65.0;;2018-04-19;106259680;1.0;2395000.0;19a Adderley Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;;1.0;;;;;;;4;2018
5.0;5.0;769.0;617.0;2.0;2020-05-06;108648986;1.0;16500000.0;Claremont Upper, Cape Town;House;;1.0;;2.0;;;;;;;;;5;2020
2.5;4.0;864.0;;2.0;2018-12-04;107011360;;14750000.0;14 The Cheviots Avenue, Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;12;2018
1.0;1.0;2959.0;50.0;;2020-03-18;108584356;;1599000.0;Woodstock, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
4.5;4.0;10109.0;550.0;2.0;2019-02-28;107252070;1.0;36000000.0;18 Monterey Drive, Constantia, Cape Town;House;1.0;1.0;3.0;;;;;;;;;;2;2019
2.0;3.0;179.0;;1.0;2018-07-25;106578637;1.0;4500000.0;19 Oldfield Road, Sea Point, Cape Town;House;;;;;;;;;;;;;7;2018
4.0;4.0;1502.0;350.0;2.0;2020-02-21;108475052;;36000000.0;Llandudno, Cape Town;House;;;;;;;;;;;;;2;2020
2.0;2.0;2348.0;151.0;2.0;2020-02-24;108479822;;17995000.0;Bantry Bay, Cape Town;Apartment / Flat;;;;;1.0;;1.0;;;;;;2;2020
2.0;2.0;;120.0;;2020-04-13;107141111;1.0;6995000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;2.0;;;;;;;;;4;2020
2.5;2.0;;201.0;;2018-09-29;106795268;1.0;10500000.0;44 Queens Road, Bantry Bay, Cape Town;House;1.0;1.0;;1.0;;;;;;;;;9;2018
3.0;4.0;619.0;;1.0;2020-06-08;108717850;1.0;5490000.0;Newlands, Cape Town;House;1.0;;;;;;;;;;;;6;2020
1.0;1.0;;78.0;;2020-03-18;108584702;;2099999.0;Vredehoek, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;3;2020
3.0;4.0;790.0;321.0;2.0;2020-03-19;108588043;;11500000.0;Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;3;2020
5.5;5.0;852.0;;2.0;2020-02-12;108436470;;25950000.0;Camps Bay, Cape Town;House;1.0;1.0;;3.0;;;;;;;;;2;2020
4.0;6.0;3501.0;;2.0;2018-11-16;106962133;;12900000.0;18 Klaassens Road, Bishopscourt, Cape Town;House;;1.0;;;;;;;;;;;11;2018
1.0;2.0;;59.0;;2017-11-17;105813287;;2656000.0;Observatory, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;11;2017
2.0;4.0;456.0;170.0;1.0;2020-03-21;108594264;;3550000.0;Claremont, Cape Town;House;1.0;;;;;;;;;;;;3;2020
2.0;2.0;;;1.0;2020-03-09;108548564;;5495000.0;152 Ocean View Drive, Sea Point, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;3;2020
7.0;8.0;811.0;;2.0;2018-08-28;106686733;;25000000.0;94 Camps Bay Drive, Camps Bay, Cape Town;House;;;;4.0;;;;;;;;;8;2018
3.0;5.0;439.0;280.0;2.0;2018-06-27;106483697;1.0;5100000.0;1 Carl Street, Bo Kaap, Cape Town;House;;;;;;;1.0;;;;;;6;2018
5.0;4.0;998.0;;2.0;2015-11-23;103409566;;29500000.0;19 Shanklin Crescent, Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;11;2015
5.0;5.0;769.0;617.0;2.0;2020-05-06;108648986;1.0;16500000.0;Claremont Upper, Cape Town;House;;1.0;;2.0;;;;;;;;;5;2020
2.0;3.0;206.0;;;2020-02-11;108428774;;2000000.0;31 Church Road, Muizenberg, Cape Town;House;1.0;;;;;;;;;;;;2;2020
1.0;2.0;144.0;60.0;;2020-06-04;108706738;;699000.0;Bishop Lavis, Cape Town;House;;;;;;;;;;;;;6;2020
1.0;1.0;2959.0;50.0;;2020-03-18;108584356;;1599000.0;Woodstock, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
2.0;2.0;;;1.0;2020-03-09;108548564;;5495000.0;152 Ocean View Drive, Sea Point, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;3;2020
4.5;4.0;10109.0;550.0;2.0;2019-02-28;107252070;1.0;36000000.0;18 Monterey Drive, Constantia, Cape Town;House;1.0;1.0;3.0;;;;;;;;;;2;2019
4.5;5.0;1022.0;;2.0;2018-07-16;106543559;;8500000.0;12 Lister Road, Rondebosch, Cape Town;House;1.0;1.0;2.0;;;;;;;;;;7;2018
1.0;1.0;;40.0;1.0;2018-12-18;107043910;;1990000.0;20 Riebeek Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;1.0;;;;;;;12;2018
2.0;2.0;2348.0;151.0;2.0;2020-02-24;108479822;;17995000.0;Bantry Bay, Cape Town;Apartment / Flat;;;;;1.0;;1.0;;;;;;2;2020
2.0;2.0;;79.0;;2019-10-21;108077708;;1975000.0;Tokai, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;;;;;;;;10;2019
3.0;4.0;619.0;;1.0;2020-06-08;108717850;1.0;5490000.0;Newlands, Cape Town;House;1.0;;;;;;;;;;;;6;2020
1.0;1.0;;60.0;1.0;2018-06-20;106462230;1.0;3950000.0;7 Clifford Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2018
3.0;4.0;790.0;321.0;2.0;2020-03-19;108588043;;11500000.0;Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;3;2020
5.5;5.0;852.0;;2.0;2020-02-12;108436470;;25950000.0;Camps Bay, Cape Town;House;1.0;1.0;;3.0;;;;;;;;;2;2020
2.0;4.0;456.0;170.0;1.0;2020-03-21;108594264;;3550000.0;Claremont, Cape Town;House;1.0;;;;;;;;;;;;3;2020
4.0;6.0;3501.0;;2.0;2018-11-16;106962144;;12900000.0;18 Klaassens Road, Bishopscourt, Cape Town;House;;1.0;;6.0;;;;;;;;;11;2018
3.0;4.0;4240.0;450.0;3.0;2019-02-08;107179178;;14350000.0;Bishopscourt, Cape Town;House;1.0;1.0;;;;;;;;;;;2;2019
2.5;4.0;411.0;185.0;2.0;2020-03-23;108595263;;4950000.0;Wynberg Upper, Cape Town;House;;;;2.0;;;;;;;;;3;2020
1.0;1.0;;45.0;1.0;2020-03-13;108567549;;445000.0;243 Main Road, Wynberg, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
4.0;4.0;1298.0;;3.0;2020-02-04;108401818;;14900000.0;14 Highwick Drive, Kenilworth Upper, Cape Town;House;1.0;1.0;3.0;;;;;;;;;;2;2020
2.0;3.0;361.0;;;2019-11-15;108175210;1.0;5200000.0;6 Irene Road, Newlands, Cape Town;House;;;2.0;;;;;;;;;;11;2019
30.0;30.0;2800.0;;4.0;2020-05-18;108670117;;64700000.0;Fresnaye, Cape Town;House;1.0;1.0;10.0;;;;;;;;;;5;2020
1.0;1.0;;44.0;;2020-03-15;108570263;;1719000.0;Woodstock, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;3;2020
1.0;0.5;;;;2020-06-12;108736862;;2250000.0;55 Middlehof 1 Glengariff Road Sea Point, Sea Point, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;6;2020
3.0;4.0;493.0;;2.0;2020-01-23;108356437;;3250000.0;23 Fountain, Bergvliet, Cape Town;House;;1.0;2.0;;;;;;;;;;1;2020
2.0;4.0;595.0;;2.0;2019-10-21;108076683;1.0;12999000.0;Camps Bay, Cape Town;House;;1.0;;2.0;;;;;;;;;10;2019
2.0;2.0;;272.0;;2020-06-05;108713533;;17250000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;6;2020
3.5;3.0;;294.0;3.0;2020-03-16;108572982;1.0;24900000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
2.0;2.0;;150.0;2.0;2018-06-13;106437553;;5000000.0;24 308 West Side Studios, 24 Buiten Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;6;2018
1.0;1.0;;120.0;;2018-08-20;106661942;;4495000.0;116 82 De Oude Schuur, 116 Bree Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;8;2018
2.0;3.0;;110.0;1.0;2019-11-18;108190611;;4950000.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;11;2019
2.0;3.0;800.0;;2.0;2020-02-24;108479736;;3790000.0;5 Heather, Meadowridge, Cape Town;House;1.0;1.0;2.0;;;;;;;;;;2;2020
2.0;4.0;295.0;;;2019-11-05;108133011;;3230000.0;18 Robins Road, Observatory, Cape Town;House;1.0;;;;;;;1.0;;;;;11;2019
2.0;2.0;;132.0;1.0;2019-12-06;108249382;;5800000.0;Casa Mia 12 St Johns Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;12;2019
5.0;5.0;;597.0;2.0;2019-03-12;107292113;;28000000.0;5 Clifton Road, Clifton, Cape Town;House;;;;;;;;;;;;;3;2019
1.5;3.0;;82.0;;2020-01-15;108323105;;1850000.0;6 Acton Road, Rosebank, Cape Town;Apartment / Flat;;;;1.0;1.0;;;1.0;;;;;1;2020
1.5;2.0;;109.0;;2019-12-12;108264925;1.0;2999999.0;20a St Johns Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;12;2019
6.0;4.0;510.0;;3.0;2019-01-04;107058372;;41500000.0;6 Top Road, Fresnaye, Cape Town;House;;1.0;;4.0;;;;;;;;;1;2019
1.0;1.0;;47.0;;2020-01-28;108375291;;1850000.0;Sea Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;1;2020
1.0;2.0;;76.0;;2020-03-19;108585749;1.0;2400000.0;Rondebosch, Cape Town;Apartment / Flat;1.0;1.0;;1.0;;;;;;;;;3;2020
3.5;3.0;3010000.0;292.0;2.0;2020-03-12;108560520;;7250000.0;Rondebosch, Cape Town;House;1.0;1.0;;;;;;;;;;;3;2020
1.0;1.0;49.0;49.0;1.0;2018-08-20;106662450;;2200000.0;148 Loop Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2018
3.0;4.0;980.0;;1.0;2020-07-03;108831195;;2850000.0;Pelican Heights, Cape Town;House;1.0;;;1.0;;;;;;;;;7;2020
2.0;2.0;181.0;;;2019-12-17;108271715;;4850000.0;76 Main Street, Newlands, Cape Town;House;1.0;;;1.0;;;;;;;;;12;2019
2.0;2.0;;100.0;1.0;2020-03-14;108569267;;4995000.0;Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
4.5;4.0;496.0;300.0;2.0;2019-10-30;108113040;;7999000.0;Claremont Upper, Cape Town;House;;1.0;;;;;;;;;;;10;2019
1.0;2.0;1079.0;89.0;1.0;2020-04-15;108624731;1.0;2750000.0;Sea Point, Cape Town;Apartment / Flat;1.0;;;;;;;;;;;;4;2020
4.0;4.0;560.0;212.0;1.0;2020-03-25;108602094;;6950000.0;Kalk Bay, Cape Town;House;1.0;;;;;;;;;;;;3;2020
2.0;2.0;;98.0;1.0;2019-11-07;108143442;;3725000.0;153 High Level Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;11;2019
2.0;4.0;706.0;;2.0;2019-06-05;107570689;1.0;9450000.0;14 Frank Avenue, Vredehoek, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;6;2019
2.0;3.0;;189.0;3.0;2020-03-16;108572986;1.0;9250000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
1.0;1.0;4839.0;64.0;1.0;2020-03-12;108562364;;2550000.0;Foreshore, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
1.0;1.0;;;;2020-05-08;108651718;;3200000.0;4 Liddle Street, De Waterkant, De Waterkant, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;5;2020
2.0;2.0;;73.0;;2020-03-23;108598814;;4950000.0;Sea Point, Cape Town;Apartment / Flat;;;;2.0;1.0;1.0;;;;;;;3;2020
1.0;5.0;;;2.0;2020-06-12;108736023;;19000000.0;Summerseat , Higgovale, Higgovale, Cape Town;House;1.0;;;1.0;;;;;;;;;6;2020
3.0;3.0;740.0;;1.0;2019-12-09;108255805;;2650000.0;10 Bolus Avenue, Kenilworth, Cape Town;House;1.0;;4.0;;;;;;;;;;12;2019
1.0;1.0;42.0;42.0;;2020-04-06;108614522;1.0;1550000.0;187 Sir Lowry Road, Woodstock, Cape Town;Apartment / Flat;;1.0;;1.0;;;;1.0;;;;;4;2020
1.5;3.0;;82.0;;2020-01-15;108323105;;1850000.0;6 Acton Road, Rosebank, Cape Town;Apartment / Flat;;;;1.0;1.0;;;1.0;;;;;1;2020
1.0;1.0;47.0;47.0;;2020-04-29;108640388;;2615000.0;169 Main Road, Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;4;2020
2.0;3.0;312.0;;2.0;2019-07-24;107738417;1.0;4400000.0;13 Mains Avenue, Kenilworth Upper, Cape Town;House;1.0;;;;;;;;;;;;7;2019
1.5;1.0;107.0;107.0;1.0;2019-10-11;108047299;1.0;5895000.0;De Waterkant, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;10;2019
2.0;3.0;;190.0;;2020-03-11;108557670;;2950000.0;Muizenberg, Cape Town;Apartment / Flat;;1.0;;1.0;;;;1.0;;;;;3;2020
4.0;4.0;300.0;300.0;;2019-10-11;108044986;;8750000.0;31 Wilderness Road, Claremont Upper, Cape Town;Apartment / Flat;;1.0;3.0;;;;;;;;;;10;2019
1.0;;;37.0;;2020-02-12;108434575;;1703850.0;220 Loop Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;1.0;1.0;;;;;;;2;2020
5.5;5.0;486.0;478.0;;2019-11-28;108227958;1.0;29995000.0;Camps Bay, Cape Town;House;;1.0;;4.0;;;1.0;;;;;;11;2019
1.0;3.0;;113.0;1.0;2020-03-13;108565836;;2900000.0;Three Anchor Bay, Cape Town;Apartment / Flat;1.0;;;;;;;;;;;;3;2020
2.0;3.0;112.0;;1.0;2020-03-11;108556668;;2160000.0;6 Niblick Street, Lakeside, Cape Town;Townhouse;1.0;;;1.0;;;;;;;;;3;2020
2.0;4.0;357.0;;;2019-08-21;107857193;;4200000.0;11 Forest Road, Rondebosch, Cape Town;House;1.0;;;;;;;;;;;;8;2019
4.5;4.0;761.0;;2.0;2018-12-04;107011145;;15950000.0;48 Hely Hutchinson Avenue, Camps Bay, Cape Town;House;1.0;1.0;;;;;1.0;;;;;;12;2018
1.0;1.0;;65.0;;2020-03-10;108551905;;2995000.0;Green Point, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;1.0;;;;;;;3;2020
1.0;;;41.0;;2020-03-12;108560906;;1575000.0;Newlands, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
2.0;3.0;330.0;;2.0;2019-04-17;107416649;;4495000.0;Doordrift Village, Constantia, Cape Town;House;1.0;1.0;;;;;;;;;;;4;2019
;;;;;2020-06-24;108797954;;9995000.0;Camps Bay, Cape Town;House;;;;;;;;;;;;;6;2020
2.0;2.0;;82.0;;2019-08-06;107801546;1.0;4783250.0;Strand Beach, 243 High Level Road, Sea Point, Cape Town;Apartment / Flat;;1.0;;1.0;;;;1.0;;;;;8;2019
1.0;1.0;66.0;;1.0;2020-05-22;108679796;;1549000.0;Salt River, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;5;2020
2.0;3.0;;110.0;1.0;2020-06-03;108705079;1.0;1450000.0;Muizenberg, Cape Town;House;1.0;1.0;;;;;;;;;;;6;2020
1.0;2.0;;63.0;1.0;2020-03-12;108563844;1.0;2495000.0;Green Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
1.0;1.0;;44.0;;2020-03-14;108569191;;1915200.0;Observatory, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;3;2020
2.0;2.0;;82.0;;2020-03-12;108560968;;3495000.0;Green Point, Cape Town;Apartment / Flat;1.0;1.0;;2.0;1.0;;;;;;;;3;2020
1.0;1.0;;36.0;;2020-03-13;108565144;;950000.0;Claremont Upper, Cape Town;Apartment / Flat;1.0;1.0;1.0;;;;;;;;;;3;2020
2.0;2.0;;92.0;;2019-07-29;107759452;;2750000.0;8 Buiten Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;7;2019
3.0;3.0;776.0;250.0;2.0;2020-03-10;108551269;;13995000.0;Constantia, Cape Town;House;;;;;;;;;;;;;3;2020
3.5;3.0;;326.0;;2020-03-20;108592214;;16900000.0;Camps Bay, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
2.5;2.0;;132.0;;2020-03-09;108546351;;7750000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
3.5;5.0;903.0;;2.0;2018-06-06;106412564;;13950000.0;102 Geneva Drive, Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;6;2018
1.0;2.0;178292.0;56.0;1.0;2020-03-09;108548743;;3360000.0;Cape Town City Centre, Cape Town;Apartment / Flat;1.0;1.0;;;1.0;;;;;;;;3;2020
1.0;1.0;32.0;32.0;;2019-10-24;108092960;;950000.0;76 Sir Lowry, Zonnebloem, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;10;2019
2.0;2.0;;66.0;;2020-03-11;108557141;;2495000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
1.0;3.0;765.0;220.0;1.0;2020-04-15;108624539;;8950000.0;Camps Bay, Cape Town;House;;;;;;;;;;;;;4;2020
2.0;3.0;543.0;132.0;;2020-03-10;108551752;;2380000.0;Muizenberg, Cape Town;House;;;2.0;;;;1.0;;;;;;3;2020
4.5;4.0;1488.0;;2.0;2018-07-25;106578714;1.0;13995000.0;5 Uitsig Close, Constantia, Cape Town;House;1.0;1.0;4.0;;;;;;;;;;7;2018
1.0;1.0;;54.0;1.0;2019-04-29;107447426;;3700000.0;Foreshore, Cape Town;Apartment / Flat;;;;;;;;;;;;;4;2019
1.0;2.0;;136.0;;2020-07-06;108837840;;2900000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
1.0;1.0;;60.0;;2020-03-10;108551084;;1395000.0;Wynberg Upper, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;3;2020
3.5;5.0;3645.0;475.0;2.0;2019-10-04;108008378;;13450000.0;Bishopscourt, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;10;2019
1.0;1.0;42.0;;;2020-06-23;108792698;;715000.0;Thornton, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
1.0;2.0;;;;2020-07-21;108894910;;245000.0;Philippi East, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
2.0;3.0;;363.0;2.0;2020-06-22;108784294;1.0;1395000.0;Pelican Park, Cape Town;House;;;;2.0;;;;;;;;;6;2020
2.5;2.0;;201.0;;2019-12-20;108278454;;10500000.0;Fresnaye, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;12;2019
1.0;1.0;;36.0;;2020-03-13;108565144;;950000.0;Claremont Upper, Cape Town;Apartment / Flat;1.0;1.0;1.0;;;;;;;;;;3;2020
2.0;3.0;277.0;154.0;1.0;2020-03-11;108559267;;2250000.0;20 Eastlake Island Way, Marina Da Gama, Cape Town;Townhouse;1.0;;;;;;;;;;;;3;2020
4.0;4.0;1071.0;220.0;3.0;2019-09-17;107952713;1.0;3995000.0;2 Montague Road, Bergvliet, Cape Town;House;1.0;1.0;;1.0;;;;;;;;;9;2019
2.0;2.0;;154.0;1.0;2020-03-16;108571728;1.0;7500000.0;Three Anchor Bay, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
2.0;2.0;226.0;;1.0;2020-02-14;108448033;;4594000.0;5 Ivy Street, Gardens, Cape Town;House;1.0;1.0;;;;;;;;;;;2;2020
3.0;3.0;776.0;250.0;2.0;2020-03-10;108551269;;13995000.0;Constantia, Cape Town;House;;;;;;;;;;;;;3;2020
3.5;5.0;903.0;;2.0;2018-06-06;106412564;;13950000.0;102 Geneva Drive, Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;6;2018
1.0;1.0;32.0;32.0;;2019-10-24;108092960;;950000.0;76 Sir Lowry, Zonnebloem, Cape Town;Apartment / Flat;;;;1.0;;;;1.0;;;;;10;2019
4.0;5.0;969.0;;2.0;2019-03-20;107320869;;19995000.0;46 Atholl Road, Camps Bay, Cape Town;House;;1.0;;;;;;;;;;;3;2019
1.0;1.0;;42.0;;2019-12-19;108276578;;1950000.0;85 Albert Road, Woodstock, Cape Town;Apartment / Flat;;;;;;;;;;;;;12;2019
5.0;5.0;1059.0;;2.0;2020-01-08;108299297;;16900000.0;39 Oak Avenue, Kenilworth Upper, Cape Town;House;1.0;1.0;2.0;;;;;;;;;;1;2020
1.5;2.0;;109.0;1.0;2019-08-15;107831466;;4700000.0;281 Beach Road, Sea Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;8;2019
;;;92.0;;2019-10-21;108077480;;4650000.0;16 Bree Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;10;2019
1.0;2.0;;60.0;;2019-10-14;108054069;;1100000.0;The Palms, 96 Columbine Avenue, Ottery, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;10;2019
1.0;1.0;;54.0;1.0;2019-04-29;107447426;;3700000.0;Foreshore, Cape Town;Apartment / Flat;;;;;;;;;;;;;4;2019
1.0;1.0;;53.0;;2020-06-12;108736781;;1890000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;6;2020
1.0;1.0;42.0;;;2020-06-23;108792698;;715000.0;Thornton, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
1.0;2.0;;;;2020-07-21;108894910;;245000.0;Philippi East, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2020
1.0;2.0;86.0;;;2019-11-20;108198976;;1995000.0;38 Salisbury Street, Woodstock, Cape Town;House;;;;;;;;1.0;;;;;11;2019
1.0;1.0;;56.0;;2018-08-18;106656555;;1625000.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;8;2018
7.0;7.0;4244.0;950.0;2.0;2017-08-30;105541033;1.0;29000000.0;Constantia, Cape Town;House;1.0;1.0;;2.0;;;1.0;;;;;;8;2017
4.5;4.0;486.0;;;2019-09-27;107986072;;29995000.0;34 Victoria Road, Bakoven, Cape Town;House;;1.0;2.0;;;;;;;;;;9;2019
2.0;4.0;996.0;;1.0;2017-05-15;105136253;1.0;14950000.0;35 Hely Hutchinson Avenue, Camps Bay, Cape Town;House;;1.0;;;;;1.0;;;;;;5;2017
1.0;0.5;;42.0;;2020-04-06;108614586;1.0;1695000.0;Gardens, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;4;2020
1.0;1.0;;61.0;;2019-09-17;107949630;;2450000.0;31-39 The Adderley, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;9;2019
1.0;1.0;50.0;29.0;;2020-03-09;108548965;1.0;1050000.0;Woodstock, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
1.0;2.0;;83.0;1.0;2020-03-05;108536008;;1450000.0;Kenilworth, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;3;2020
2.0;4.0;1750.0;;2.0;2019-11-11;108155931;;18950000.0;2 Theresa Avenue, Camps Bay, Cape Town;House;;1.0;;;;;;;;;;;11;2019
1.5;3.0;;115.0;1.0;2020-03-06;108541557;;2695000.0;Rondebosch, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;3;2020
