Bathrooms;Bedrooms;Erf_size;Floor_size;Garages;Listing_date;Listing_number;Pet_friendly;Price;Town;Type_of_property;Garden;Pool;Secure_parking;Parking;No_pets_allowed;Furnished;Flatlet;Fibre_internet;Furnished_optional;ADSL_internet;Satellite_internet;Fixed_wimax_internet;month;year
2.0;2.0;430.5;114.0;2.0;2020-07-07;108840882;0.0;3850000.0;Oranjezicht, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;43.0;43.0;1.0;2019-11-18;108191555;0.0;1495000.0;66 Keerom Street, Cape Town City Centre, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;2019
3.0;4.0;595.0;69.0;1.0;2020-07-06;108835712;1.0;2150000.0;Surrey Estate, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;430.5;41.0;1.0;2020-03-19;108588874;0.0;1275000.0;Deauville, 20 Ednam Road, Rondebosch, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
2.5;3.0;231.0;231.0;1.0;2020-07-12;108861834;0.0;15750000.0;Bantry Bay, Cape Town;Apartment / Flat;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;2020
1.0;2.0;430.5;60.0;1.0;2020-05-18;108668006;0.0;2050000.0;12 Bowwood Road, Claremont Upper, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;2020
2.5;3.0;430.5;195.0;1.0;2020-07-11;108860458;0.0;10995000.0;Fresnaye, Cape Town;Apartment / Flat;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;3.0;430.5;104.0;2.0;2020-06-26;108806365;1.0;4900000.0;Sea Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;1.0;49.0;49.0;1.0;2020-03-20;108593291;0.0;1565000.0;1915 Parliament Street, Cape Town City Centre, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
1.0;1.0;430.5;60.0;1.0;2020-07-29;108927556;0.0;1999500.0;Oranjezicht, Cape Town;Apartment / Flat;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;2.0;430.5;105.0;1.0;2020-06-24;108798083;0.0;3490000.0;De Waterkant, Cape Town;Apartment / Flat;0.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;4.0;430.5;92.0;1.0;2020-09-03;109064559;0.0;850000.0;Langa, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;2020
2.5;3.0;160.0;147.0;1.0;2020-05-12;108658314;0.0;3295000.0;10 Molenvliet Road, Observatory, Cape Town;House;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;2020
2.0;2.0;210.0;92.0;1.0;2019-09-16;107944872;0.0;5850000.0;Sea Point, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;2019
2.0;2.0;430.5;103.0;1.0;2020-07-13;108863713;0.0;3950000.0;Green Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;296.0;92.0;1.0;2020-07-03;108831477;1.0;2350000.0;Harfield Village, Cape Town;House;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
3.0;3.0;198.0;195.0;1.0;2020-07-14;108868429;1.0;4500000.0;Stonehurst Mountain Estate, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;2020
1.0;3.0;615.0;120.0;1.0;2020-03-30;108606674;1.0;2095000.0;12 Carrol Road, Ottery, Cape Town;House;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3;2020
1.0;2.0;430.5;104.0;1.0;2020-06-23;107485752;1.0;3650000.0;1 Breda Street, Oranjezicht, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;430.5;64.0;1.0;2020-02-03;108395167;0.0;1350000.0;48 Greenfields, Main Road, Diep River, Cape Town;Townhouse;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;2020
2.0;3.0;250.0;190.0;1.0;2020-06-17;108772190;0.0;4995000.0;Sea Point, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;45.0;45.0;1.0;2019-12-31;108285429;1.0;950000.0;14 Sunrise Boulevard, Muizenberg, Cape Town;Apartment / Flat;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;2019
2.0;2.0;78.0;78.0;1.0;2019-12-09;108254980;1.0;4650000.0;1 Ocean View Drive, Green Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12;2019
3.0;3.0;430.5;185.0;1.0;2020-04-16;108626153;0.0;6900000.0;96 Beach Road, Muizenberg, Cape Town;Apartment / Flat;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;2020
1.0;0.5;430.5;40.0;1.0;2020-06-29;108810053;0.0;1995000.0;Cape Town City Centre, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;3.0;285.0;123.0;1.0;2020-06-19;108779330;0.0;2200000.0;Muizenberg, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;3.0;740.0;177.0;1.0;2020-05-16;108666291;0.0;4950000.0;Walmer Estate, Cape Town;House;1.0;1.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5;2020
1.0;2.0;430.5;63.0;1.0;2020-07-02;108826493;0.0;3395000.0;Green Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
3.0;3.0;350.0;200.0;4.0;2020-06-04;108706862;0.0;3950000.0;Newlands, Cape Town;House;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;1.0;430.5;45.0;1.0;2020-06-19;108779526;0.0;1150000.0;Rondebosch, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;2.0;83.0;83.0;1.0;2020-06-17;108769778;0.0;4850000.0;Kalk Bay, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;3.0;430.5;200.0;1.0;2020-06-21;108783382;0.0;6995000.0;Fresnaye, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;76.0;92.0;1.0;2020-07-07;108841427;0.0;1495000.0;Wynberg Upper, Cape Town;Apartment / Flat;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;3.0;296.0;92.0;1.0;2020-08-17;108998139;0.0;1850000.0;15 Prince George Drive, Muizenberg, Cape Town;House;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;2020
2.0;2.0;430.5;56.0;1.0;2020-07-03;108828329;0.0;1795000.0;Cape Town City Centre, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;2.0;430.5;100.0;1.0;2020-06-27;108808239;0.0;3775000.0;58 Harbouredge, 10 Hospital Road, De Waterkant, Cape Town;Apartment / Flat;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;2.0;430.5;87.0;1.0;2020-06-24;108797037;0.0;4500000.0;Cape Town City Centre, Cape Town;Apartment / Flat;0.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;3.0;430.5;95.0;1.0;2020-03-18;108581915;0.0;1795000.0;42 Sea Breeze Road, Kirstenhof, Cape Town;Townhouse;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
1.0;2.0;430.5;92.0;1.0;2020-08-25;109029870;0.0;925000.0;45 Dune Crest, Muizenberg, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;2020
1.0;1.0;430.5;92.0;1.0;2020-05-28;108690429;0.0;1590000.0;A305 The Claremont 53 Main Road, Claremont, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;2020
1.0;1.0;68.0;68.0;1.0;2020-03-19;108586075;0.0;1650000.0;96 Beach Road, Muizenberg, Cape Town;Apartment / Flat;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
2.5;3.0;133.0;103.0;1.0;2020-06-18;108775043;0.0;3295000.0;Rosebank, Cape Town;House;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;1.0;430.5;51.0;1.0;2020-06-03;108703004;0.0;2490000.0;303 Beach Road, Sea Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;4.0;255.0;164.0;1.0;2020-06-16;108766252;1.0;2995000.0;20 Fraser Road, Muizenberg, Cape Town;House;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.5;2.0;430.5;111.0;1.0;2020-03-16;108574314;1.0;4995000.0;293 Beach Road, Sea Point, Cape Town;Apartment / Flat;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
4.5;4.0;1359.0;92.0;2.0;2020-06-05;108710483;0.0;9950000.0;31a Brommaert Avenue, Constantia, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;3.0;265.0;92.0;1.0;2020-07-04;108832611;0.0;1900000.0;Costa Da Gama, Cape Town;House;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
3.0;3.0;430.5;92.0;1.0;2020-08-04;108945492;0.0;2495000.0;Observatory, Cape Town;House;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;2020
2.0;2.0;262.0;92.0;1.0;2020-07-15;108874348;0.0;2700000.0;Observatory, Cape Town;Townhouse;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;430.5;64.0;1.0;2020-06-29;108813470;0.0;1150000.0;Kenilworth, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;84.0;84.0;1.0;2020-07-07;108843045;1.0;1500000.0;Observatory, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;94.0;94.0;1.0;2020-06-19;108779541;1.0;2895000.0;Vredehoek, Cape Town;Apartment / Flat;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;2020
2.0;4.0;424.0;92.0;1.0;2020-08-25;109028487;1.0;5300000.0;Bo Kaap, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;2020
3.0;3.0;148.0;200.0;1.0;2020-07-02;108824294;1.0;4990000.0;Sea Point, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;3.0;430.5;231.0;2.0;2018-06-14;106441019;0.0;15750000.0;Bantry Bay, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2018
2.0;2.0;430.5;92.0;1.0;2020-06-04;108709246;0.0;1895000.0;13 Yellowwoods 2 Sherwood Avenue, Kenilworth, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;0.5;430.5;42.0;1.0;2020-07-14;108870504;0.0;1800000.0;Sea Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.5;2.0;430.5;92.0;1.0;2020-07-11;108860485;0.0;2250000.0;Kenilworth Upper, Cape Town;Townhouse;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
4.0;4.5;414.0;92.0;2.0;2020-02-17;108455585;0.0;59950000.0;10 Glen Beach Road, Camps Bay, Cape Town;House;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;2020
2.0;3.0;151.0;92.0;1.0;2020-08-05;108953267;0.0;1650000.0;Heathfield, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;2020
1.5;2.0;69.0;61.0;1.0;2020-07-10;108859393;0.0;2180000.0;Zonnebloem, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;2.0;430.5;79.0;1.0;2020-07-01;108818253;0.0;1595000.0;Salt River, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;2020
2.0;3.0;725.0;113.0;1.0;2020-06-19;108780267;0.0;2990000.0;4 Mercury Road, Kirstenhof, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;2.0;430.5;61.0;1.0;2020-03-13;108568344;0.0;1599000.0;Kenilworth, Cape Town;Apartment / Flat;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3;2020
3.0;3.0;265.0;90.0;1.0;2019-09-23;107972108;0.0;8300000.0;9 La Cases Road, Newlands, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;2019
2.0;2.0;430.5;109.0;1.0;2020-06-15;108763595;0.0;9500000.0;Sea Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;1.0;430.5;44.0;1.0;2020-07-03;108831830;0.0;1850000.0;1 Kotzee Road, Observatory, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;4.0;430.5;92.0;1.0;2020-08-07;108961543;0.0;1250000.0;Bridgetown, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8;2020
3.0;4.0;430.5;148.0;1.0;2020-03-18;108581404;0.0;2995000.0;9 Hillside, 11 Vans Road, Tokai, Cape Town;Townhouse;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
1.0;2.0;123.0;100.0;2.0;2020-06-25;108799965;1.0;2200000.0;38 Robins Road, Observatory, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;2020
4.5;4.0;499.0;344.0;2.0;2020-03-13;108565932;0.0;14495000.0;1 Ratling Road, Fresnaye, Cape Town;House;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
2.0;3.0;545.0;200.0;1.0;2020-06-18;108773661;1.0;3995000.0;3 Murray Road, Kenilworth Upper, Cape Town;House;1.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;1.0;430.5;47.0;1.0;2020-06-23;108790042;0.0;2595000.0;Foreshore, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;3.0;430.5;110.0;1.0;2020-06-05;108713353;1.0;1450000.0;Muizenberg, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;200.0;92.0;1.0;2020-07-23;108907268;0.0;1399000.0;Costa Da Gama, Cape Town;Townhouse;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;430.5;51.0;1.0;2020-08-05;108951785;0.0;1595000.0;Sea Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;2020
5.0;6.0;3325.0;92.0;2.0;2020-07-20;108890396;1.0;9000000.0;Constantia, Cape Town;House;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;2.0;145.0;92.0;1.0;2020-08-05;108950506;0.0;1895000.0;Woodstock, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;2020
1.0;3.0;447.0;92.0;1.0;2020-07-23;108907582;0.0;2400000.0;Lansdowne, Cape Town;House;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;430.5;39.0;1.0;2020-07-03;108828548;0.0;920000.0;Rosebank, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;2.0;430.5;121.0;1.0;2020-03-23;108597896;0.0;4200000.0;19 Parliament Street, Cape Town City Centre, Cape Town;Apartment / Flat;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
2.0;2.0;430.5;79.0;1.0;2020-07-01;108818253;0.0;1595000.0;Salt River, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;430.5;52.0;1.0;2020-06-22;108787845;0.0;2600000.0;Cape Town City Centre, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
3.5;3.0;430.5;92.0;2.0;2020-07-15;108152426;0.0;7500000.0;Claremont Upper, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;3.0;430.5;117.0;1.0;2020-03-13;108568064;1.0;4495000.0;292 Beach Rd, Sea Point, Cape Town;Apartment / Flat;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
1.0;1.0;430.5;43.0;1.0;2020-03-19;108584960;0.0;1300000.0;17 Bromwell Street, Woodstock, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
1.0;1.0;430.5;62.0;1.0;2020-03-13;108568065;1.0;2350000.0;62 Kloof Road, Sea Point, Cape Town;Apartment / Flat;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
2.0;3.0;430.5;206.0;2.0;2020-02-21;108473642;0.0;9950000.0;Bordeaux 239 Beach Road, Sea Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2;2020
1.0;1.0;430.5;92.0;1.0;2020-07-23;108906145;0.0;1890000.0;Gardens, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
14.0;13.0;485.0;92.0;1.0;2019-01-21;107110756;0.0;10695000.0;1 Faure Street, Gardens, Cape Town;House;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2019
1.0;1.0;430.5;48.0;1.0;2020-06-25;108801640;0.0;1095000.0;23 Bridge Street, Rosebank, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;2.0;141.0;141.0;2.0;2020-06-15;107055124;0.0;4995000.0;Foreshore, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;2.0;192.0;92.0;1.0;2020-06-30;108817578;0.0;5300000.0;6 Clydebank Road, Green Point, Cape Town;House;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;3.0;430.5;110.0;1.0;2020-06-05;108713353;1.0;1450000.0;Muizenberg, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;200.0;92.0;1.0;2020-07-23;108907268;0.0;1399000.0;Costa Da Gama, Cape Town;Townhouse;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;430.5;68.0;1.0;2019-09-20;107967013;0.0;2195000.0;Green Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;2019
2.0;2.0;430.5;92.0;1.0;2020-08-03;108941436;0.0;4499995.0;71 Loop Street, Cape Town City Centre, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8;2020
1.0;1.0;430.5;47.0;1.0;2020-07-09;108854860;0.0;1850000.0;Sea Point, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;3.0;447.0;92.0;1.0;2020-07-23;108907582;0.0;2400000.0;Lansdowne, Cape Town;House;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;3.0;334.0;134.0;1.0;2020-06-19;108780480;0.0;2995000.0;6 Crescent Road, Claremont, Cape Town;House;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;430.5;92.0;1.0;2020-07-27;108917379;0.0;2200000.0;45 Chapel St, Zonnebloem, Cape Town, Zonnebloem, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
2.0;2.0;78.0;78.0;1.0;2020-07-30;108931829;0.0;2280000.0;The Piazza, 32 Parliament Street, Cape Town, Cape Town City Centre, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;2020
1.0;1.0;430.5;61.0;1.0;2020-06-15;108765079;0.0;2295000.0;30 Mechau Street, De Waterkant, Cape Town;Apartment / Flat;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6;2020
3.0;3.0;190.0;190.0;1.0;2020-03-11;108556465;1.0;13995000.0;South Seas, 129 Beach Road, Mouille Point, Cape Town;Apartment / Flat;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
2.0;2.0;430.5;176.0;2.0;2019-06-29;107651670;1.0;7900000.0;17 Calais Road, Sea Point, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2019
2.5;2.0;430.5;92.0;1.0;2020-08-03;108942233;0.0;6400000.0;Fresnaye, Cape Town;Apartment / Flat;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8;2020
2.0;4.0;430.5;174.0;1.0;2019-10-03;108006464;0.0;2700000.0;5a Lulworth Road, Rondebosch Village, Cape Town;Apartment / Flat;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;2019
3.0;4.0;522.0;252.0;2.0;2020-06-24;108796189;1.0;7999000.0;35 Bellevue Street, Higgovale, Cape Town;House;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;430.5;105.0;1.0;2020-06-17;108770182;0.0;6000000.0;De Waterkant, Cape Town;Apartment / Flat;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
2.0;2.0;430.5;78.0;1.0;2020-07-03;108828698;0.0;1295000.0;Diep River, Cape Town;Townhouse;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
4.0;4.0;991.0;273.0;1.0;2020-01-17;108334589;0.0;17500000.0;32 Sunset Avenue, Llandudno, Cape Town;House;1.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2020
1.0;1.0;430.5;52.0;1.0;2020-06-30;108817496;0.0;1495000.0;Rondebosch, Cape Town;Apartment / Flat;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
1.0;2.0;430.5;92.0;1.0;2020-09-21;109144650;1.0;300000.0;Grassy Park, Cape Town;Apartment / Flat;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;2020
1.0;2.0;430.5;92.0;1.0;2020-07-30;108931976;0.0;899000.0;Costa Da Gama, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7;2020
4.0;5.0;1441.0;279.0;1.0;2020-03-11;108555911;1.0;7750000.0;11 Gilmour Circle, Constantia, Cape Town;House;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;2020
1.0;1.0;430.5;41.0;1.0;2020-07-24;108908653;0.0;1240000.0;Zonnebloem, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;2020
1.0;0.5;430.5;37.0;1.0;2020-06-25;108798241;0.0;1950000.0;Foreshore, Cape Town;Apartment / Flat;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;2020
